Numéro,Addresse,"Code postal","Code commune",Commune,"Nombre de votant","Nombre de logements sociaux","Âge moyen","Nuance NUPES relatif au bureau de vote","Revenu moyen","abstention européennes relatif au bureau de vote","LFI européennes 2024 relatif au bureau de vote","LFI présidentielle 2022 relatif au bureau de vote",Score,Latitude,Longitude
2,"Rue de Bezons",92000,92050,Nanterre,1,0,0,"Très à gauche","Quartier plus populaire",60,55.04,62.15,13,48.897203,2.196188
21,"Rue des Venêts",92000,92050,Nanterre,6,0,0,"Très à gauche","Quartier plus populaire",60,55.04,62.15,13,48.889689,2.20381
23,"Rue des Venêts",92000,92050,Nanterre,11,0,0,"Très à gauche","Quartier plus populaire",60,55.04,62.15,14,48.889684,2.203926
25,"Rue des Venêts",92000,92050,Nanterre,7,0,0,"Très à gauche","Quartier plus populaire",60,55.04,62.15,14,48.889492,2.204143
27,"Rue des Alouettes",92000,92050,Nanterre,6,0,0,"Très à gauche","Quartier aisé",60,55.04,62.15,12,48.883956,2.213325
29,"Rue des Venêts",92000,92050,Nanterre,13,0,0,"Très à gauche","Quartier plus populaire",60,55.04,62.15,14,48.889155,2.204671
3,"Résidence des Coquelicots",92000,92050,Nanterre,5,10,0,"Très à gauche","Quartier plus populaire",60,55.04,62.15,50,48.907806,2.220067
3,"Résidence des Iris",92000,92050,Nanterre,14,20,0,"Très à gauche","Quartier plus populaire",60,55.04,62.15,54,48.907506,2.217474
3,"Résidence des Jonquilles",92000,92050,Nanterre,17,20,0,"Très à gauche","Quartier plus populaire",60,55.04,62.15,55,48.907578,2.216298
3,"Résidence des Lilas",92000,92050,Nanterre,12,20,0,"Très à gauche","Quartier plus populaire",60,55.04,62.15,52,48.907471,2.218649
3,"Résidence des Pervenches",92000,92050,Nanterre,8,10,0,"Très à gauche","Quartier plus populaire",60,55.04,62.15,50,48.908423,2.221538
3,"Rue des Alouettes",92000,92050,Nanterre,4,0,0,"Très à gauche","Quartier plus populaire",60,55.04,62.15,17,48.885147,2.214741
3,"Rue du 11 Novembre 1918",92000,92050,Nanterre,13,0,0,"Très à gauche","Quartier plus populaire",60,55.04,62.15,17,48.9079,2.215733
36,"Rue Pascal",92000,92050,Nanterre,1,0,0,"Très à gauche","Revenu moyen",60,55.04,62.15,11,48.896172,2.199974
38,"Rue des Alouettes",92000,92050,Nanterre,15,0,0,"Très à gauche","Quartier aisé",60,55.04,62.15,12,48.883996,2.212774
4,"Résidence des Coquelicots",92000,92050,Nanterre,6,10,0,"Très à gauche","Quartier plus populaire",60,55.04,62.15,42,48.908163,2.220655
4,"Résidence des Pervenches",92000,92050,Nanterre,6,10,0,"Très à gauche","Quartier plus populaire",60,55.04,62.15,50,48.90878,2.222126
4,"Rue de Bezons",92000,92050,Nanterre,3,0,0,"Très à gauche","Quartier plus populaire",60,55.04,62.15,13,48.897281,2.196225
5,"Résidence des Coquelicots",92000,92050,Nanterre,9,10,0,"Très à gauche","Quartier plus populaire",60,55.04,62.15,50,48.907809,2.219857
5,"Résidence des Iris",92000,92050,Nanterre,59,100,0,"Très à gauche","Quartier plus populaire",60,55.04,62.15,57,48.907937,2.21783
5,"Résidence des Jonquilles",92000,92050,Nanterre,59,100,0,"Très à gauche","Quartier plus populaire",60,55.04,62.15,57,48.907845,2.216662
5,"Résidence des Lilas",92000,92050,Nanterre,45,92,0,"Très à gauche","Quartier plus populaire",60,55.04,62.15,53,48.907896,2.218985
5,"Résidence des Pervenches",92000,92050,Nanterre,7,10,0,"Très à gauche","Quartier plus populaire",60,55.04,62.15,50,48.908418,2.221332
5,"Rue du 11 Novembre 1918",92000,92050,Nanterre,13,0,0,"Très à gauche","Quartier plus populaire",60,55.04,62.15,26,48.907071,2.218047
52,"Rue de Metz",92000,92050,Nanterre,1,0,0,"Très à gauche","Quartier plus populaire",60,55.04,62.15,11,48.908418,2.228909
6,"Résidence des Coquelicots",92000,92050,Nanterre,4,9,0,"Très à gauche","Quartier plus populaire",60,55.04,62.15,40,48.908301,2.220657
6,"Résidence des Pervenches",92000,92050,Nanterre,5,10,0,"Très à gauche","Quartier plus populaire",60,55.04,62.15,50,48.90892,2.222129
7,"Résidence des Coquelicots",92000,92050,Nanterre,5,10,0,"Très à gauche","Quartier plus populaire",60,55.04,62.15,50,48.907808,2.21965
7,"Résidence des Iris",92000,92050,Nanterre,3,2,0,"Très à gauche","Quartier plus populaire",60,55.04,62.15,17,48.908128,2.217888
7,"Résidence des Jonquilles",92000,92050,Nanterre,3,3,0,"Très à gauche","Quartier plus populaire",60,55.04,62.15,19,48.908192,2.216709
7,"Résidence des Lilas",92000,92050,Nanterre,2,2,0,"Très à gauche","Quartier plus populaire",60,55.04,62.15,15,48.908096,2.218991
7,"Résidence des Pervenches",92000,92050,Nanterre,7,10,0,"Très à gauche","Quartier plus populaire",60,55.04,62.15,50,48.90842,2.221112
8,"Résidence des Coquelicots",92000,92050,Nanterre,5,10,0,"Très à gauche","Quartier plus populaire",60,55.04,62.15,42,48.90845,2.220655
8,"Résidence des Pervenches",92000,92050,Nanterre,8,9,0,"Très à gauche","Quartier plus populaire",60,55.04,62.15,48,48.909051,2.222134
9,"Résidence des Coquelicots",92000,92050,Nanterre,6,10,0,"Très à gauche","Quartier plus populaire",60,55.04,62.15,42,48.908121,2.220131
9,"Résidence des Pervenches",92000,92050,Nanterre,4,10,0,"Très à gauche","Quartier plus populaire",60,55.04,62.15,50,48.908737,2.221595
99,"Rue François Hanriot",92000,92050,Nanterre,2,0,0,"Très à gauche","Quartier plus populaire",60,55.04,62.15,12,48.903072,2.224561
10,"Allée Le Corbusier",92000,92050,Nanterre,17,20,0,"A gauche","Quartier plus populaire",52,41.27,49.58,46,48.894199,2.222847
10,"Rue Salvador Allende",92000,92050,Nanterre,8,0,0,"A gauche","Quartier plus populaire",52,41.27,49.58,12,48.895982,2.21782
12,"Rue Salvador Allende",92000,92050,Nanterre,26,0,0,"A gauche","Quartier plus populaire",52,41.27,49.58,13,48.895576,2.218449
14,"Rue Salvador Allende",92000,92050,Nanterre,19,0,0,"A gauche","Quartier plus populaire",52,41.27,49.58,13,48.895507,2.218694
16,"Rue Salvador Allende",92000,92050,Nanterre,35,0,0,"A gauche","Quartier plus populaire",52,41.27,49.58,13,48.895387,2.218258
18,"Rue Salvador Allende",92000,92050,Nanterre,22,0,0,"A gauche","Revenu moyen",52,41.27,49.58,16,48.89514,2.218137
19,"Allée du Tertre",92000,92050,Nanterre,1,0,0,"A gauche","Quartier plus populaire",52,41.27,49.58,12,48.895866,2.217591
2,"Rue Salvador Allende",92000,92050,Nanterre,9,0,0,"A gauche","Quartier plus populaire",52,41.27,49.58,12,48.89613,2.218606
20,"Rue Salvador Allende",92000,92050,Nanterre,7,0,0,"A gauche","Revenu moyen",52,41.27,49.58,15,48.894925,2.217954
21,"Allée du Tertre",92000,92050,Nanterre,1,0,0,"A gauche","Quartier plus populaire",52,41.27,49.58,12,48.895806,2.217751
22,"Square de la Brèche",92000,92050,Nanterre,1,0,0,"A gauche","Revenu moyen",52,41.27,49.58,15,48.895352,2.218531
23,"Allée du Tertre",92000,92050,Nanterre,1,0,0,"A gauche","Quartier plus populaire",52,41.27,49.58,12,48.895787,2.21784
24,"Square de la Brèche",92000,92050,Nanterre,1,0,0,"A gauche","Revenu moyen",52,41.27,49.58,15,48.895311,2.21857
25,"Allée du Tertre",92000,92050,Nanterre,1,0,0,"A gauche","Quartier plus populaire",52,41.27,49.58,12,48.895731,2.218007
26,"Square de la Brèche",92000,92050,Nanterre,1,0,0,"A gauche","Revenu moyen",52,41.27,49.58,15,48.895267,2.218532
27,"Allée du Tertre",92000,92050,Nanterre,1,0,0,"A gauche","Quartier plus populaire",52,41.27,49.58,12,48.895601,2.218091
28,"Square de la Brèche",92000,92050,Nanterre,1,0,0,"A gauche","Revenu moyen",52,41.27,49.58,15,48.895178,2.218484
3,"Rue Salvador Allende",92000,92050,Nanterre,1,0,0,"A gauche","Quartier plus populaire",52,41.27,49.58,12,48.896559,2.218374
31,"Allée du Tertre",92000,92050,Nanterre,1,0,0,"A gauche","Quartier plus populaire",52,41.27,49.58,12,48.895455,2.218005
34,"Square de la Brèche",92000,92050,Nanterre,1,0,0,"A gauche","Revenu moyen",52,41.27,49.58,15,48.894997,2.218345
35,"Allée du Tertre",92000,92050,Nanterre,1,0,0,"A gauche","Quartier plus populaire",52,41.27,49.58,12,48.895325,2.217909
36,"Square de la Brèche",92000,92050,Nanterre,1,0,0,"A gauche","Revenu moyen",52,41.27,49.58,15,48.894894,2.218275
37,"Allée du Tertre",92000,92050,Nanterre,1,0,0,"A gauche","Revenu moyen",52,41.27,49.58,15,48.895215,2.217885
38,"Square de la Brèche",92000,92050,Nanterre,1,0,0,"A gauche","Revenu moyen",52,41.27,49.58,15,48.89485,2.218244
39,"Allée du Tertre",92000,92050,Nanterre,1,0,0,"A gauche","Revenu moyen",52,41.27,49.58,15,48.89511,2.217787
4,"Rue Salvador Allende",92000,92050,Nanterre,7,0,0,"A gauche","Quartier plus populaire",52,41.27,49.58,12,48.895924,2.218392
40,"Square de la Brèche",92000,92050,Nanterre,1,0,0,"A gauche","Revenu moyen",52,41.27,49.58,15,48.894751,2.218162
41,"Allée du Tertre",92000,92050,Nanterre,1,0,0,"A gauche","Revenu moyen",52,41.27,49.58,15,48.895051,2.217725
43,"Allée du Tertre",92000,92050,Nanterre,1,0,0,"A gauche","Quartier plus populaire",52,41.27,49.58,10,48.894937,2.217638
51,"Rue Salvador Allende",92000,92050,Nanterre,1,0,0,"A gauche","Quartier plus populaire",52,41.27,49.58,9,48.89579,2.220973
6,"Allée Le Corbusier",92000,92050,Nanterre,12,14,0,"A gauche","Quartier plus populaire",52,41.27,49.58,46,48.894495,2.222866
6,"Rue Salvador Allende",92000,92050,Nanterre,29,0,0,"A gauche","Quartier plus populaire",52,41.27,49.58,13,48.895789,2.218295
61,"Terrasse de l'Arche",92000,92050,Nanterre,37,0,0,"A gauche","Quartier plus populaire",52,41.27,49.58,13,48.897872,2.220326
63,"Terrasse de l'Arche",92000,92050,Nanterre,12,0,0,"A gauche","Quartier plus populaire",52,41.27,49.58,12,48.897804,2.220463
70,"Rue Salvador Allende",92000,92050,Nanterre,10,25,0,"A gauche","Quartier plus populaire",52,41.27,49.58,46,48.895213,2.222461
8,"Rue Salvador Allende",92000,92050,Nanterre,8,0,0,"A gauche","Quartier plus populaire",52,41.27,49.58,12,48.895921,2.218022
82,"Rue Salvador Allende",92000,92050,Nanterre,21,33,0,"A gauche","Quartier plus populaire",52,41.27,49.58,46,48.895072,2.22309
86,"Rue Salvador Allende",92000,92050,Nanterre,14,18,0,"A gauche","Quartier plus populaire",52,41.27,49.58,46,48.894754,2.222771
88,"Rue Salvador Allende",92000,92050,Nanterre,16,16,0,"A gauche","Quartier plus populaire",52,41.27,49.58,46,48.894694,2.222957
90,"Rue Salvador Allende",92000,92050,Nanterre,12,12,0,"A gauche","Quartier plus populaire",52,41.27,49.58,46,48.894662,2.22315
93,"Terrasse de l'Arche",92000,92050,Nanterre,15,19,0,"A gauche","Quartier plus populaire",52,41.27,49.58,40,48.897747,2.220702
95,"Terrasse de l'Arche",92000,92050,Nanterre,30,51,0,"A gauche","Quartier plus populaire",52,41.27,49.58,41,48.897678,2.220845
11,"Allée de la Danse",92000,92050,Nanterre,11,20,0,"Mixte gauche/droite","Quartier plus populaire",45,28.24,41.7,45,48.894559,2.22147
19,"Square de la Brèche",92000,92050,Nanterre,1,0,0,"Mixte gauche/droite","Revenu moyen",45,28.24,41.7,14,48.895321,2.219094
2,"Allée de la Danse",92000,92050,Nanterre,14,14,0,"Mixte gauche/droite","Quartier plus populaire",45,28.24,41.7,45,48.895106,2.221271
20,"Allée de la Danse",92000,92050,Nanterre,1,0,0,"Mixte gauche/droite","Quartier plus populaire",45,28.24,41.7,15,48.894127,2.220698
21,"Square de la Brèche",92000,92050,Nanterre,1,0,0,"Mixte gauche/droite","Revenu moyen",45,28.24,41.7,14,48.895139,2.218976
23,"Square de la Brèche",92000,92050,Nanterre,1,0,0,"Mixte gauche/droite","Revenu moyen",45,28.24,41.7,14,48.895049,2.219045
28,"Rue Salvador Allende",92000,92050,Nanterre,19,0,0,"Mixte gauche/droite","Quartier plus populaire",45,28.24,41.7,11,48.895564,2.219806
29,"Square de la Brèche",92000,92050,Nanterre,1,0,0,"Mixte gauche/droite","Revenu moyen",45,28.24,41.7,14,48.894815,2.219226
3,"Allée de la Danse",92000,92050,Nanterre,12,22,0,"Mixte gauche/droite","Quartier plus populaire",45,28.24,41.7,45,48.89505,2.221795
30,"Rue Salvador Allende",92000,92050,Nanterre,59,0,0,"Mixte gauche/droite","Revenu moyen",45,28.24,41.7,16,48.89529,2.219609
31,"Square de la Brèche",92000,92050,Nanterre,1,0,0,"Mixte gauche/droite","Revenu moyen",45,28.24,41.7,14,48.894755,2.219184
32,"Rue Salvador Allende",92000,92050,Nanterre,10,0,0,"Mixte gauche/droite","Revenu moyen",45,28.24,41.7,14,48.895273,2.219274
33,"Square de la Brèche",92000,92050,Nanterre,2,0,0,"Mixte gauche/droite","Revenu moyen",45,28.24,41.7,14,48.8947,2.219141
34,"Rue Salvador Allende",92000,92050,Nanterre,44,0,0,"Mixte gauche/droite","Revenu moyen",45,28.24,41.7,16,48.894942,2.219655
36,"Rue Salvador Allende",92000,92050,Nanterre,8,0,0,"Mixte gauche/droite","Revenu moyen",45,28.24,41.7,14,48.894832,2.220056
37,"Square de la Brèche",92000,92050,Nanterre,3,0,0,"Mixte gauche/droite","Revenu moyen",45,28.24,41.7,14,48.894511,2.219029
38,"Rue Salvador Allende",92000,92050,Nanterre,34,0,0,"Mixte gauche/droite","Revenu moyen",45,28.24,41.7,15,48.894746,2.219521
39,"Square de la Brèche",92000,92050,Nanterre,1,0,0,"Mixte gauche/droite","Revenu moyen",45,28.24,41.7,14,48.894523,2.218966
4,"Allée de la Danse",92000,92050,Nanterre,20,23,0,"Mixte gauche/droite","Quartier plus populaire",45,28.24,41.7,45,48.894892,2.221066
40,"Rue Salvador Allende",92000,92050,Nanterre,11,0,0,"Mixte gauche/droite","Revenu moyen",45,28.24,41.7,14,48.894281,2.2192
41,"Square de la Brèche",92000,92050,Nanterre,1,0,0,"Mixte gauche/droite","Revenu moyen",45,28.24,41.7,14,48.89443,2.218972
42,"Rue Salvador Allende",92000,92050,Nanterre,15,21,0,"Mixte gauche/droite","Quartier plus populaire",45,28.24,41.7,40,48.89552,2.22031
45,"Square de la Brèche",92000,92050,Nanterre,1,0,0,"Mixte gauche/droite","Revenu moyen",45,28.24,41.7,14,48.894348,2.21879
46,"Rue Salvador Allende",92000,92050,Nanterre,12,22,0,"Mixte gauche/droite","Quartier plus populaire",45,28.24,41.7,45,48.895383,2.220623
47,"Square de la Brèche",92000,92050,Nanterre,1,0,0,"Mixte gauche/droite","Revenu moyen",45,28.24,41.7,14,48.89433,2.218853
48,"Rue Salvador Allende",92000,92050,Nanterre,12,0,0,"Mixte gauche/droite","Quartier plus populaire",45,28.24,41.7,16,48.895305,2.220861
49,"Square de la Brèche",92000,92050,Nanterre,1,0,0,"Mixte gauche/droite","Revenu moyen",45,28.24,41.7,14,48.894289,2.218831
5,"Allée de la Danse",92000,92050,Nanterre,1,0,0,"Mixte gauche/droite","Quartier plus populaire",45,28.24,41.7,15,48.894928,2.221709
50,"Rue Salvador Allende",92000,92050,Nanterre,6,0,0,"Mixte gauche/droite","Quartier plus populaire",45,28.24,41.7,16,48.895261,2.221138
51,"Square de la Brèche",92000,92050,Nanterre,1,0,0,"Mixte gauche/droite","Revenu moyen",45,28.24,41.7,14,48.894216,2.218787
54,"Rue Salvador Allende",92000,92050,Nanterre,17,22,0,"Mixte gauche/droite","Quartier plus populaire",45,28.24,41.7,45,48.895196,2.221328
6,"Allée de la Danse",92000,92050,Nanterre,11,11,0,"Mixte gauche/droite","Quartier plus populaire",45,28.24,41.7,44,48.894736,2.22096
64,"Rue Salvador Allende",92000,92050,Nanterre,18,28,0,"Mixte gauche/droite","Quartier plus populaire",45,28.24,41.7,45,48.894921,2.222266
7,"Allée de la Danse",92000,92050,Nanterre,9,15,0,"Mixte gauche/droite","Quartier plus populaire",45,28.24,41.7,44,48.894798,2.22164
100,"Rue Salvador Allende",92000,92050,Nanterre,23,30,0,"Mixte gauche/droite","Quartier plus populaire",46,23.87,37.95,41,48.894436,2.22374
104,"Rue Salvador Allende",92000,92050,Nanterre,1,0,0,"Mixte gauche/droite","Quartier plus populaire",46,23.87,37.95,11,48.894111,2.224057
11,"Allée Le Corbusier",92000,92050,Nanterre,17,20,0,"Mixte gauche/droite","Quartier plus populaire",46,23.87,37.95,41,48.894023,2.223459
112,"Rue Salvador Allende",92000,92050,Nanterre,18,0,0,"Mixte gauche/droite","Quartier plus populaire",46,23.87,37.95,25,48.893858,2.225308
114,"Rue Salvador Allende",92000,92050,Nanterre,44,0,0,"Mixte gauche/droite","Quartier plus populaire",46,23.87,37.95,26,48.893714,2.225198
116,"Rue Salvador Allende",92000,92050,Nanterre,55,0,0,"Mixte gauche/droite","Quartier plus populaire",46,23.87,37.95,27,48.893631,2.224882
118,"Rue Salvador Allende",92000,92050,Nanterre,14,0,0,"Mixte gauche/droite","Quartier plus populaire",46,23.87,37.95,25,48.89373,2.224516
120,"Rue Salvador Allende",92000,92050,Nanterre,35,0,0,"Mixte gauche/droite","Quartier plus populaire",46,23.87,37.95,26,48.893423,2.2245
122,"Rue Salvador Allende",92000,92050,Nanterre,25,0,0,"Mixte gauche/droite","Quartier plus populaire",46,23.87,37.95,25,48.893241,2.224407
124,"Rue Salvador Allende",92000,92050,Nanterre,18,0,0,"Mixte gauche/droite","Quartier plus populaire",46,23.87,37.95,25,48.892958,2.224269
126,"Rue Salvador Allende",92000,92050,Nanterre,7,0,0,"Mixte gauche/droite","Quartier plus populaire",46,23.87,37.95,24,48.892786,2.224219
128,"Rue Salvador Allende",92000,92050,Nanterre,20,0,0,"Mixte gauche/droite","Quartier plus populaire",46,23.87,37.95,25,48.893564,2.225456
130,"Rue Salvador Allende",92000,92050,Nanterre,1,0,0,"Mixte gauche/droite","Quartier plus populaire",46,23.87,37.95,24,48.892874,2.225244
16,"Allée Le Corbusier",92000,92050,Nanterre,1,0,0,"Mixte gauche/droite","Quartier plus populaire",46,23.87,37.95,9,48.89337,2.223383
9,"Allée Le Corbusier",92000,92050,Nanterre,20,26,0,"Mixte gauche/droite","Quartier plus populaire",46,23.87,37.95,41,48.89426,2.223613
11,"Rue Edmond Dubuis",92000,92050,Nanterre,14,37,0,"Très à gauche","Quartier plus populaire",58,61.4,63.71,47,48.890788,2.219364
13,"Rue Edmond Dubuis",92000,92050,Nanterre,9,14,0,"Très à gauche","Quartier plus populaire",58,61.4,63.71,47,48.890671,2.219412
15,"Rue Edmond Dubuis",92000,92050,Nanterre,7,21,0,"Très à gauche","Quartier plus populaire",58,61.4,63.71,47,48.890405,2.219684
17,"Rue Edmond Dubuis",92000,92050,Nanterre,10,20,0,"Très à gauche","Quartier plus populaire",58,61.4,63.71,47,48.890296,2.220045
18,"Rue Edmond Dubuis",92000,92050,Nanterre,16,30,0,"Très à gauche","Quartier plus populaire",58,61.4,63.71,46,48.88993,2.220036
19,"Rue Edmond Dubuis",92000,92050,Nanterre,6,12,0,"Très à gauche","Quartier plus populaire",58,61.4,63.71,47,48.890271,2.220301
2,"Avenue de la Liberté",92000,92050,Nanterre,1,30,0,"Très à gauche","Quartier plus populaire",58,61.4,63.71,41,48.887417,2.207835
20,"Rue Edmond Dubuis",92000,92050,Nanterre,4,0,0,"Très à gauche","Quartier plus populaire",58,61.4,63.71,17,48.889868,2.220021
21,"Avenue Pablo Picasso",92000,92050,Nanterre,10,12,0,"Très à gauche","Quartier plus populaire",58,61.4,63.71,40,48.891934,2.215652
21,"Rue Edmond Dubuis",92000,92050,Nanterre,15,18,0,"Très à gauche","Quartier plus populaire",58,61.4,63.71,47,48.890309,2.220524
23,"Avenue Pablo Picasso",92000,92050,Nanterre,11,17,0,"Très à gauche","Quartier plus populaire",58,61.4,63.71,40,48.891868,2.215351
24,"Place de la Colombe",92000,92050,Nanterre,11,18,0,"Très à gauche","Quartier plus populaire",58,61.4,63.71,46,48.889095,2.221327
25,"Avenue Pablo Picasso",92000,92050,Nanterre,12,24,0,"Très à gauche","Quartier plus populaire",58,61.4,63.71,40,48.89179,2.215093
27,"Avenue Pablo Picasso",92000,92050,Nanterre,7,15,0,"Très à gauche","Quartier plus populaire",58,61.4,63.71,40,48.891585,2.215231
27,"Place de la Colombe",92000,92050,Nanterre,11,9,0,"Très à gauche","Quartier plus populaire",58,61.4,63.71,44,48.889115,2.220961
27,"Rue Edmond Dubuis",92000,92050,Nanterre,25,30,0,"Très à gauche","Quartier plus populaire",58,61.4,63.71,48,48.890415,2.220798
29,"Avenue Pablo Picasso",92000,92050,Nanterre,14,15,0,"Très à gauche","Quartier plus populaire",58,61.4,63.71,42,48.891461,2.215372
29,"Rue Edmond Dubuis",92000,92050,Nanterre,12,29,0,"Très à gauche","Quartier plus populaire",58,61.4,63.71,47,48.890633,2.221019
3,"Allée des Trois Musiciens",92000,92050,Nanterre,7,7,0,"Très à gauche","Quartier plus populaire",58,61.4,63.71,37,48.889785,2.220368
31,"Avenue de la Liberté",92000,92050,Nanterre,1,29,0,"Très à gauche","Quartier plus populaire",58,61.4,63.71,46,48.889757,2.209255
31,"Avenue Pablo Picasso",92000,92050,Nanterre,11,15,0,"Très à gauche","Quartier plus populaire",58,61.4,63.71,48,48.891363,2.215591
33,"Avenue Pablo Picasso",92000,92050,Nanterre,15,17,0,"Très à gauche","Quartier plus populaire",58,61.4,63.71,48,48.891508,2.215836
35,"Avenue Pablo Picasso",92000,92050,Nanterre,10,11,0,"Très à gauche","Quartier plus populaire",58,61.4,63.71,40,48.891646,2.216027
43,"Avenue Pablo Picasso",92000,92050,Nanterre,13,24,0,"Très à gauche","Quartier plus populaire",58,61.4,63.71,48,48.890926,2.216362
47,"Avenue Pablo Picasso",92000,92050,Nanterre,20,36,0,"Très à gauche","Quartier plus populaire",58,61.4,63.71,49,48.890661,2.216599
49,"Avenue Pablo Picasso",92000,92050,Nanterre,19,35,0,"Très à gauche","Quartier plus populaire",58,61.4,63.71,49,48.890571,2.216927
5,"Allée des Trois Musiciens",92000,92050,Nanterre,6,7,0,"Très à gauche","Quartier plus populaire",58,61.4,63.71,37,48.88977,2.220641
53,"Avenue Pablo Picasso",92000,92050,Nanterre,17,36,0,"Très à gauche","Quartier plus populaire",58,61.4,63.71,49,48.89053,2.217486
55,"Avenue Pablo Picasso",92000,92050,Nanterre,9,17,0,"Très à gauche","Quartier plus populaire",58,61.4,63.71,48,48.890935,2.217348
57,"Avenue Pablo Picasso",92000,92050,Nanterre,12,26,0,"Très à gauche","Quartier plus populaire",58,61.4,63.71,48,48.890867,2.217581
59,"Avenue Pablo Picasso",92000,92050,Nanterre,16,17,0,"Très à gauche","Quartier plus populaire",58,61.4,63.71,49,48.890652,2.218022
59bis,"Avenue Pablo Picasso",92000,92050,Nanterre,18,22,0,"Très à gauche","Quartier plus populaire",58,61.4,63.71,49,48.890799,2.218044
6,"Place de la Colombe",92000,92050,Nanterre,7,9,0,"Très à gauche","Quartier plus populaire",58,61.4,63.71,48,48.889473,2.221328
61,"Avenue Pablo Picasso",92000,92050,Nanterre,7,8,0,"Très à gauche","Quartier plus populaire",58,61.4,63.71,43,48.890887,2.218271
61bis,"Avenue Pablo Picasso",92000,92050,Nanterre,6,7,0,"Très à gauche","Quartier plus populaire",58,61.4,63.71,38,48.890866,2.218508
